Index,channel_id,post_id,date,Post,Trans,Label,Type
23.0,1409438904.0,36367.0,2025-02-13 20:53:44+00:00,"🇬🇹🚔 **Envían a prisión provisional a un venezolano acusado de asesinar a un narco en Guatemala**

https://alertas24.com/envian-a-prision-provisional-a-un-venezolano-acusado-de-asesinar-a-un-narco-en-guatemala/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇬🇹🚔 **Venezuelan man accused of murdering a drug trafficker in Guatemala sent to pretrial detention** https://alertas24.com/envian-a-prision-provisional-a-un-venezolano-acusado-de-asesinar-a-un-narco-en-guatemala/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
24.0,1246484941.0,45656.0,2024-08-10 18:49:54+00:00,"#LoDijo ||** Vicepdta. Ejecutiva, Delcy Rodríguez, durante Jornada de Atención Integral en ****#Caracas****:
**
El pueblo venezolano celebra sus victorias así: trabajando, construyendo con sus propias manos, garantizando el futuro de nuestros niños. Esta es el alma del pueblo venezolano, el alma indestructible; ese mismo espíritu de Junín, Boyacá, Ayacucho, Carabobo, de nuestros padres libertadores. Un pueblo que no se deja someter, chantajear, desde #EEUU que fue donde se planificó ese plan macabro de violencia contra Venezuela, para pretender estafar la soberanía popular.

Y hoy el pueblo venezolano celebra su victoria así; el camino de Venezuela es un camino de victoria, porque defiende su soberanía, determinación, su dignidad y su historia que da ejemplo al mundo y que nos hace sentir tan orgullosos.

#10Ago","#SheSaidIt ||** Executive Vice President, Delcy Rodríguez, during a Comprehensive Care Day in ****#Caracas****: ** The Venezuelan people celebrate their victories like this: working, building with their own hands, guaranteeing the future of our children. This is the soul of the Venezuelan people, the indestructible soul; that same spirit of Junín, Boyacá, Ayacucho, Carabobo, of our liberating fathers. A people who refuse to be subjugated or blackmailed, especially by the #USA, where that macabre plan of violence against Venezuela was hatched, in an attempt to steal popular sovereignty. And today the Venezuelan people celebrate their victory like this; Venezuela's path is a path of victory, because it defends its sovereignty, its determination, its dignity, and its history, which sets an example for the world and makes us so proud. #Aug10",No,
25.0,1375124677.0,62619.0,2025-12-21 12:08:20+00:00,"🇺🇦❌🪖 **Ucrania ""destruyó su propia movilización"", admiten en su Ministerio de Defensa**

El fracaso de la movilización es responsabilidad de** la propia Ucrania**, y no de Rusia, a la que se intenta culpar, reconoció el jefe de la Dirección Principal de Inteligencia de Ucrania, Kiril Budánov*, a los medios ucranianos.

🗣""Nosotros mismos arruinamos nuestra movilización. Digan lo que digan en sentido contrario, no es cierto. Fuimos nosotros quienes la destruimos"", subrayó.

Budánov señaló que los problemas surgieron por errores internos.

💬 ""El principal fallo, desde mi punto de vista, fue una campaña mediática completamente perdida. Totalmente. Eso permitió, por así decirlo, elevar la tensión en torno al tema de la movilización"", explicó.

En un contexto de escasez de personal en las FFAA de Ucrania, las acciones coercitivas de los empleados de las oficinas de reclutamiento para detener a ciudadanos con fines de movilización **provocan escándalos y generan protestas**. En internet circulan ampliamente videos de movilizaciones forzosas.

En una de las grabaciones más recientes, funcionarios del reclutamiento dejaron tirado en la carretera a un hombre que sufrió un infarto durante su detención.

*Incluido en la lista de extremistas y terroristas de Rusia

📌 Toda una [**colección de canales** ](https://t.me/addlist/SOAtzWGAqAQ5YzIy)a un solo clic","🇺🇦❌🪖 **Ukraine ""destroyed its own mobilization,"" admits Defense Ministry** The failure of the mobilization is the responsibility of **Ukraine itself**, and not of Russia, which is being blamed, admitted the head of Ukraine's Main Intelligence Directorate, Kirill Budanov*, to Ukrainian media. 🗣""We ruined our own mobilization. Whatever they say to the contrary, it's not true. We were the ones who destroyed it,"" he emphasized. Budanov noted that the problems arose from internal errors. 💬 ""The main failure, from my point of view, was a completely misguided media campaign. Totally. That allowed, so to speak, for heightened tensions surrounding the issue of mobilization,"" he explained. In a context of personnel shortages in the Ukrainian Armed Forces, the coercive actions of recruitment office employees to detain citizens for mobilization purposes **are causing scandals and generating protests**. Videos of forced mobilizations are circulating widely online. In one of the most recent recordings, recruitment officials left a man lying on the side of the road after he suffered a heart attack during his detention. *Included on Russia's list of extremists and terrorists 📌 A whole [**collection of channels** ](https://t.me/addlist/SOAtzWGAqAQ5YzIy) just a click away",No,
26.0,1409438904.0,31773.0,2024-10-07 19:02:26+00:00,"🚨🚔🇻🇪 **Reportan detención del jefe de escoltas de Manuel Rosales**

https://alertas24.com/reportan-detencion-del-jefe-de-escoltas-de-manuel-rosales/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚨🚔🇻🇪 **Manuel Rosales's Head of Security Reportedly Arrested** https://alertas24.com/reportan-detencion-del-jefe-de-escoltas-de-manuel-rosales/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
27.0,1409438904.0,38393.0,2025-04-15 15:42:03+00:00,"🇺🇸🚔 **ICE arresta a presunto miembro del Tren de Aragua en Utah por violencia doméstica**

https://alertas24.com/ice-arresta-a-presunto-miembro-del-tren-de-aragua-en-utah-por-violencia-domestica/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇺🇸🚔 **ICE arrests alleged Tren de Aragua gang member in Utah for domestic violence** https://alertas24.com/ice-arresta-a-presunto-miembro-del-tren-de-aragua-en-utah-por-violencia-domestica/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
28.0,1375124677.0,61828.0,2025-11-29 15:52:36+00:00,"**🇺🇸🇻🇪✈️ El presidente Trump dice que el espacio aéreo en Venezuela está “cerrado en su totalidad”.**

""Esto ocurre después de que @PeteHegseth dijera que Estados Unidos recién está comenzando a matar narcoterroristas.""

**""Quizás pronto veamos una invasión de Venezuela para que ****@MariaCorinaYA****, que necesitará el respaldo financiero y militar de Estados Unidos, pueda asumir el poder en un país que nunca podrá gobernar sin la ayuda de Estados Unidos.""**

""Ella fracasará.China tiene demasiados activos en Venezuela.No tendrá éxito con su cambio de régimen y los contribuyentes estadounidenses tendrán que pagar la factura.""

**Laura Loomer, periodista de investigación de la agencia de noticias Project Veritas, EE.UU**

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**🇺🇸🇻🇪✈️ President Trump says Venezuelan airspace is “completely closed.”** “This comes after @PeteHegseth said the United States is only now beginning to kill narco-terrorists.” **“Perhaps we will soon see an invasion of Venezuela so that ****@MariaCorinaYA****, who will need US financial and military backing, can assume power in a country she can never govern without US help.”** “She will fail. China has too many assets in Venezuela. She will not succeed with her regime change, and US taxpayers will have to foot the bill.” **Laura Loomer, investigative journalist for the news agency Project Veritas, USA** 🌍📡 🇻🇪 Digital National Patria Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
29.0,1375124677.0,41176.0,2024-06-08 21:41:14+00:00,"#LOÚLTIMO


🔴 **Presidente Maduro declara la Motopirueta como deporte nacional**

El presidente Nicolás Maduro declaró la actividad de motopirueta como deporte nacional en Venezuela.

Soy el presidente de los motopiruetas y tenemos que acabar con la discriminación, con la represión y con cualquier forma de maltrató contra esta actividad, dijo.

[Con información de Polianalitica]


📡 🇻🇪𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Sigue nuestro Canal de WhatsApp Nuevo Enlace:
 https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","#LATEST 🔴 **President Maduro declares Motodrama a national sport** President Nicolás Maduro declared motodrama a national sport in Venezuela. ""I am the president of motodrama riders, and we must end discrimination, repression, and any form of mistreatment against this activity,"" he said. [With information from Polianalitica] 📡 🇻🇪SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj Follow our WhatsApp Channel New Link: https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
30.0,1409438904.0,23226.0,2024-01-24 14:37:11+00:00,"🚑🏥 **Un muerto y 8 heridos en choque entre 2 autobuses y una patrulla en Caracas**

https://alertas24.com/sucesos/un-muerto-y-8-heridos-en-choque-entre-2-autobuses-y-una-patrulla-en-caracas/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚑🏥 **One dead and eight injured in collision between two buses and a patrol car in Caracas** https://alertas24.com/sucesos/un-muerto-y-8-heridos-en-choque-entre-2-autobuses-y-una-patrulla-en-caracas/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
31.0,1409438904.0,34740.0,2024-12-23 21:14:56+00:00,"🛥️🔍 **Tres pescadores de La Guaira están desaparecidos desde el viernes 20 de diciembre **

https://alertas24.com/tres-pescadores-de-la-guaira-estan-desaparecidos-desde-el-viernes-20-dic/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🛥️🔍 **Three fishermen from La Guaira have been missing since Friday, December 20th** https://alertas24.com/tres-pescadores-de-la-guaira-estan-desaparecidos-desde-el-viernes-20-dic/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
32.0,1409438904.0,30324.0,2024-08-29 00:31:27+00:00,"🚔🙎🏻‍♂️ **Capturado hombre que mató a adolescente por un tendedero de ropa en Bolívar
**
 https://alertas24.com/capturado-hombre-que-mato-a-adolescente-por-un-tendedero-de-ropa-en-bolivar/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔🙎🏻‍♂️ **Man arrested for killing teenager over a clothesline in Bolívar** https://alertas24.com/capturado-hombre-que-mato-a-adolescente-por-un-tendedero-de-ropa-en-bolivar/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
33.0,1375124677.0,44510.0,2024-08-26 14:34:44+00:00,"**🚨🇻🇪🚔 ¿Qué se sabe de la droga incautada en Maiquetía? **

Acá las claves de un duro golpe al narcotráfico:

✔️ Las 3T impregnadas de café, provenía de Colombia y usaron una fachada de un café venezolano.

✔️ Pasó por las trochas Los Vovilleros hacia Rubio, estado Táchira  y de allí con permisología lo trasladaron   a la aduana de Maiquetía.

✔️ En la aduana, la GNB hizo el protocolo de rigor y detectaron que no se trataba de café aromático especial sino de droga.

✔️ La idea era contratar el servicio de carga de CONVIASA, el Gerente de Carga de la aerolínea, Tcnel. César Pérez, quien también es presidente de EMTRASUR, alertó de la situación.

✔️ Es decir, César Pérez, no está detenido, es testigo y colabora con la investigación.

✔️ El dueño de la empresa comercializadora Café El Faraón, Daniel Sepúlveda, huyó a Cúcuta, Norte de Santander - Colombia.

✔️ Se ejecutaron allanamientos en la comercializadora Café El Faraón en Rubio y se recaudaron elementos criminalísticos.

✔️ Se incautaron 9 teléfonos.

✔️ En una primera instancia se detuvieron 10 personas, 8 en Caracas y 2 en Táchira.

✔️ La droga saldría de Venezuela, pasaría por Moscú y luego llegaría a Afganiftan en un avión de la aerolínea de Turkish Airlines, pero fue detectada dando un duro golpe al narcotráfico.

Las investigaciones continúan.

Acá te lo cuento.

Madelein García TeleSUR
https://t.me/MadeleinGarcia


📡 🇻🇪𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Sigue nuestro Canal de WhatsApp Nuevo Enlace:
 https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**🚨🇻🇪🚔 What is known about the drugs seized in Maiquetía?** Here are the key points of a major blow to drug trafficking: ✔️ The three packages, impregnated with coffee, came from Colombia and used a Venezuelan coffee as a front. ✔️ They passed through the Los Vovilleros trails towards Rubio, Táchira state, and from there, with the proper permits, were transported to the Maiquetía customs office. ✔️ At customs, the National Guard (GNB) followed standard protocol and discovered that it was not specialty coffee but drugs. ✔️ The plan was to use CONVIASA's cargo service. The airline's Cargo Manager, Lieutenant Colonel César Pérez, who is also the president of EMTRASUR, alerted authorities to the situation. ✔️ In other words, César Pérez is not under arrest; he is a witness and is cooperating with the investigation. ✔️ Daniel Sepúlveda, owner of the Café El Faraón trading company, fled to Cúcuta, Norte de Santander, Colombia. ✔️ Raids were carried out at the Café El Faraón trading company in Rubio, and forensic evidence was collected. ✔️ Nine cell phones were seized. ✔️ Initially, 10 people were arrested: eight in Caracas and two in Táchira. ✔️ The drugs were to originate in Venezuela, pass through Moscow, and then arrive in Afghanistan on a Turkish Airlines flight, but they were intercepted, dealing a significant blow to drug trafficking. The investigation continues. Here's the latest. Madelein García TeleSUR https://t.me/MadeleinGarcia 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj Follow our WhatsApp Channel New Link: https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
